# Tetrahedron method
       47.4165994281        0.0000000000
       47.7053421654        0.0000000000
       47.9940849026        0.0000000000
       48.2828276399        0.0000000000
       48.5715703771        0.0000000000
       48.8603131144        0.0000000000
       49.1490558517        0.0000000000
       49.4377985889        0.0000000000
       49.7265413262        0.0000000000
       50.0152840634        0.0000000000
       50.3040268007        0.0000000000
       50.5927695379        0.0000000000
       50.8815122752        0.0000000000
       51.1702550125        0.0000000000
       51.4589977497        0.0000000000
       51.7477404870        0.0000000000
       52.0364832242        0.0000000000
